t,pitch_angle,yaw_angle,err_x_px,err_y_px,u_yaw_dps,u_pitch_dps,score,src
12.476295232772827,-20.0,12.3,-6.167400716770771,97.83091503805304,-1.2400029993062358,-17.845879801703273,0.6511908173561096,template
13.505037307739258,-20.0,11.0,-11.583590250869747,99.89082026331857,-2.1767112957573076,-18.175907718943158,0.645671010017395,template
14.653181552886963,-19.9,8.5,-6.004256587804434,71.36178709216153,-1.1028003629339937,-12.889107977006413,0.6435997486114502,template
15.830696821212769,-20.0,7.3,18.698510194268465,65.60162548225651,3.461655995119258,-11.879900804491458,0.6534555554389954,template
16.949551582336426,-20.0,10.9,32.86947856799395,85.03556891878975,6.032420590387371,-15.508779929469105,0.6616086959838867,template
18.0995135307312,-20.1,16.4,13.779317498797923,95.4124491215764,2.4596010488794735,-17.4064888479231,0.6421210169792175,template
19.055036067962646,-20.1,18.9,-37.10223887542077,98.39435719255175,-6.9549583153139345,-17.93256849313841,0.6437992453575134,template
20.007426977157593,-20.0,12.0,-77.01078360639724,100.73802501739311,-14.215265578486532,-18.35069067539272,0.6428687572479248,template
21.112722635269165,-19.8,-0.7,-35.728774262239085,100.90830875608765,-6.426906244567685,-18.37429516894383,0.6496607065200806,template
22.01489496231079,-19.9,-7.1,78.16992900821629,105.51790806463066,14.707186467039495,-19.229219525918374,0.6368077993392944,template
22.932366132736206,-20.1,5.3,54.009475152875666,-55.0437321773793,9.912981239822738,10.569657378830659,0.6490315198898315,template
23.820905208587646,-10.4,14.9,59.52831630350647,42.15969373791722,10.849247036074212,-7.906346901145091,0.639087438583374,template
24.798585176467896,-17.6,26.6,-7.440089293772758,157.75589280827103,-1.6105428783353757,-29.261098525482677,0.6356751918792725,template
25.84390354156494,-20.0,25.5,-126.42903125282044,144.91456248289484,-23.47080839386266,-26.578214286190725,0.6487047076225281,template
26.807481050491333,-19.8,2.9,-158.97516093848714,119.6200968690132,-29.158680334552443,-21.77361049005669,0.6458368301391602,template
27.822888135910034,-19.5,-30.3,6.7586936715295,83.79203390415461,1.7519520839644045,-15.156335025933116,0.6350484490394592,template
28.94494867324829,-20.1,-29.5,359.21554278503527,117.07721186645409,66.5279001979679,-21.39718144547445,0.6455516815185547,template
29.97604203224182,-20.7,27.7,481.2754399747623,122.87702415325896,88.21632712819955,-22.451809139226416,0.6544665098190308,template
30.869629383087158,-20.4,120.7,40.72140399116688,107.35695845364069,5.697268146666316,-19.55182053202659,0.6288890242576599,template
