time,pitch_angle,yaw_angle,err_x,err_y,err_total,accumulate_err_x,accumulate_err_y,accumulate_err_total,controller_output_x,controller_output_y,score
4.239732027053833,-10.0,11.8,0.9999957795939736,1.4999664737404146,1.8027454012009054,0.5328572996150956,0.6942869595467858,0.8922289789932445,0.12040465624080371,-0.18051633502339318,0.12710559368133545
4.376176118850708,-10.0,11.8,0.9999972567360373,1.4999782079312922,1.8027559839724208,0.5528572447498163,0.7242865237054116,0.9282840986726929,0.12041835514392378,-0.18053723521897846,0.12695355713367462
4.522639036178589,-10.1,11.8,0.9999982168784527,1.4999858351553144,1.8027628627821992,0.5728572090873854,0.7542862404085179,0.9643393559283369,0.12043303391151564,-0.18055946298488199,0.12716828286647797
4.6827592849731445,-10.1,11.8,0.9999988409709886,1.4999907928509515,1.802767334012059,0.5928571859068051,0.7842860562655369,1.000394702608578,0.1204490661619664,-0.18058364186361212,0.1271517276763916
4.837408781051636,-10.1,11.8,0.9999992466312051,1.4999940153531384,1.8027702403130046,0.6128571708394293,0.8142859365725997,1.036450107414838,0.12046454608288852,-0.18060695830405843,0.12725099921226501
4.97499418258667,-10.2,11.8,1.3499995103102265,0.9749961099795428,1.6652675737889968,0.6398571610456338,0.8337858587721906,1.069755458890618,0.17520250406413793,-0.09854140327240395,0.1291261613368988
5.113810062408447,-10.2,11.9,1.5774996817016245,0.6337474714866858,1.7000415004888834,0.6714071546796663,0.8464608082019243,1.1037562889003956,0.20435903034576705,-0.0548483243920053,0.12928476929664612
5.248774528503418,-10.2,11.9,2.075374793106107,0.7619358564663798,2.2108203864695506,0.7129146505417884,0.8616995253312518,1.1479726966297865,0.27529971785946533,-0.08590557428689094,0.12882991135120392
5.3893492221832275,-10.2,12.0,2.3989936155189753,0.8452583067031583,2.543547124067391,0.7608945228521679,0.878604691465315,1.1988436391111343,0.31281742320653044,-0.10196299888718025,0.1284054070711136
5.534297227859497,-10.2,12.0,2.6093458500873794,0.8994178993570472,2.7600069425731655,0.8130814398539155,0.8965930494524559,1.2540437779625977,0.33316793724726246,-0.11040321695453639,0.12823626399040222
5.672652244567871,-10.2,12.1,2.5710748025568364,0.9346216345820721,2.7356796669514396,0.8645029359050522,0.9152854821440973,1.3087573713016265,0.3175069943009989,-0.11500859384300541,0.12937362492084503
5.828241586685181,-10.2,12.1,2.3711986216619607,0.9575040624783355,2.5572244588682667,0.9119269083382915,0.9344355633936641,1.3599018604789919,0.28296662890745855,-0.11741650393153476,0.12924432754516602
5.970195055007935,-10.2,12.1,2.241279104080263,0.9723776406109437,2.4431230624647076,0.9567524904198967,0.953883116205883,1.408764321728286,0.2639591099987712,-0.11882723936235687,0.12932686507701874
6.103617191314697,-10.3,12.2,2.1568314176522563,0.9820454663971532,2.3698808118221986,0.9998891187729418,0.973524025533826,1.45616193796473,0.25354111821631825,-0.11964494547927551,0.12931255996227264
6.23537015914917,-10.3,12.2,2.101940421473955,0.9883295531581098,2.3227029170928892,1.041927927202421,0.9932906165969881,1.5026159963065877,0.24790694686317166,-0.12011046733520586,0.1293196827173233
6.3848912715911865,-10.3,12.3,2.066261273958048,0.9924142095527486,2.292230707320043,1.0832531526815818,1.0131389007880431,1.5484606104529886,0.24500886018131743,-0.1203627811432203,0.12943077087402344
6.5474348068237305,-10.3,12.3,2.043069828072703,1.1700692362092582,2.354399358627236,1.124114549243036,1.0365402855122283,1.5955485976255332,0.24341507568764467,-0.1469023143760482,0.12905879318714142
6.6921820640563965,-10.3,12.3,2.027995388247291,1.285545003536015,2.401122914569076,1.164674457007982,1.0622511855829486,1.6435710559169148,0.24240616362284417,-0.16190300142880437,0.12903635203838348
6.849026918411255,-10.4,12.4,2.0181970023606937,1.3606042522984012,2.4340014526927014,1.2050383970551957,1.0894632706289167,1.6922510849707688,0.24185570144633003,-0.16989785581339462,0.1288791447877884
6.990857362747192,-10.4,12.4,2.011828051534394,1.4093927639939352,2.456387606250109,1.2452749580858835,1.1176511259087953,1.741378837095771,0.24150463831462088,-0.1745828413802213,0.12905879318714142
7.157064199447632,-10.4,12.4,2.0076882334973334,1.266105296596038,2.3735700252977967,1.28542872275583,1.1429732318407162,1.788850237601727,0.24133355665147163,-0.15078410045404714,0.1288926601409912
7.326869249343872,-10.5,12.5,2.004997351773227,1.1729684427874645,2.322901062979847,1.3255286697912947,1.1664326006964656,1.8353082588613239,0.24123616408313514,-0.13788300386429703,0.12912534177303314
7.467452049255371,-10.5,12.5,2.0032482786525634,1.1124294878118235,2.2913976152727695,1.3655936353643459,1.1886811904527022,1.8811362111667793,0.24116719772832962,-0.13035099412795184,0.12895451486110687
7.620883464813232,-10.5,12.5,1.6521113811242003,1.073079167077708,1.9700179985107498,1.3986358629868298,1.2101427737942563,1.9205365711369944,0.18773190998742487,-0.12637473300457935,0.12859377264976501
7.771296501159668,-10.5,12.6,1.4238723977307473,1.04750145860055,1.7676741528884181,1.427113310941445,1.2310928029662673,1.9558900541947628,0.15855826668763784,-0.12411791355787158,0.12874220311641693
7.952595472335815,-10.5,12.6,1.275517058524997,1.0308759480903973,1.6400149349745374,1.4526236521119449,1.2517103219280752,1.9886903528942534,0.14337117878233033,-0.12293165503097475,0.12869714200496674
8.105531454086304,-10.5,12.6,1.179086088041231,1.020069366258781,1.559097660504936,1.4762053738727694,1.2721117092532508,2.019872306104352,0.13405250628496163,-0.12215072906297869,0.1286623775959015
8.27139163017273,-10.6,12.7,1.1164059572267888,1.0130450880682247,1.5075220103834703,1.498533493017305,1.2923726110146152,2.0500227463120213,0.12893002376446855,-0.12171630081611716,0.1278459131717682
8.476645708084106,-10.6,12.7,1.075663872197424,1.008479307244329,1.4744772901237775,1.5200467704612535,1.3125421971595017,2.079512292114497,0.126150428254265,-0.12148547829095223,0.12781134247779846
8.674291849136353,-10.6,12.7,1.0491815169283427,1.0055115497087854,1.4532155146645738,1.5410304007998203,1.3326524281536773,2.1085766024077883,0.12435950607837144,-0.12133355190664322,0.12812893092632294
8.836634874343872,-10.6,12.7,1.0319679860034512,1.003582507310739,1.4394914981048441,1.5616697605198893,1.3527240782998922,2.1373664323698853,0.12313353194958085,-0.12122618977203625,0.12791375815868378
9.010146617889404,-10.6,12.7,1.0207791909022035,1.0023286297520144,1.4306127493488614,1.5820853443379332,1.3727706508949324,2.1659786873568625,0.12242777380516862,-0.12117031147821623,0.12786300480365753
9.186813116073608,-10.7,12.7,1.0135064740863982,1.001513609338815,1.4248596010505399,1.6023554738196613,1.3928009230817087,2.1944758793778734,0.12199913586132666,-0.12114186585290028,0.12790639698505402
9.38094186782837,-10.7,12.7,0.833779208156102,1.0009838460701985,1.3027495645928666,1.6190310579827834,1.4128206000031127,2.2205308706697306,0.09623789935365898,-0.12113297995264066,0.1273123025894165
9.555618524551392,-10.7,12.8,0.7169564853014663,1.0006394999456347,1.23097766456881,1.6333701876888127,1.4328333900020254,2.245150423961107,0.08141172404504078,-0.12113055207702726,0.12733358144760132
9.76089882850647,-10.7,12.8,0.6410217154459588,0.8254156749646882,1.0450932380178772,1.6461906219977318,1.4493417035013192,2.2660522887214642,0.0733971565539193,-0.09587328516972049,0.12719441950321198
9.921219825744629,-10.8,12.8,0.5916641150398618,0.7115201887270359,0.9253795999437526,1.658023904298529,1.4635721072758598,2.284559880720339,0.06833615498354689,-0.08080936651144752,0.127089262008667
