t,pitch_angle,yaw_angle,err_x_px,err_y_px,u_yaw_dps,u_pitch_dps,score,src
7.923759460449219,23.9,-34.9,304.3620267062198,78.77862038005549,62.896325881135006,-13.612162416014298,0.5,blob
8.083558082580566,20.7,-28.5,245.08531735904285,90.40610324703607,46.31241317790041,-16.351772913481156,0.5,blob
8.234792470932007,15.1,-18.8,368.60545628337786,78.88896711057345,71.53106548538122,-13.857903114610775,0.5,blob
8.401465892791748,9.5,-9.4,434.36854658419566,62.827828621872754,82.7544687265758,-10.655912625367954,0.5,blob
8.566991329193115,2.6,3.8,479.3895552797271,24.38808860421733,89.94271857336028,-2.901818376486874,0.5,blob
8.738208293914795,-3.6,16.6,504.10321093182256,-39.97274240725875,93.299837780957,9.819855903395638,0.5,blob
8.887624979019165,-7.7,29.4,471.86708710568473,-120.1322825647182,85.15396280886566,25.621293295613803,0.5,blob
9.043136358261108,-9.4,41.8,318.61360661869503,-75.28598366706683,52.54940787525748,14.111279246280876,0.5,blob
9.19594955444336,-9.7,51.6,186.44884430215177,-49.81088938359346,26.85367258400881,8.41545848053159,0.5,blob
9.340311050415039,-9.7,57.7,44.71674879639863,-37.27707809933577,-0.19646299258057454,6.003803230375592,0.5,blob
9.51124906539917,-8.8,58.7,-74.3591132823409,-28.255100764568283,-20.974974109221478,4.472492444447925,0.5,blob
9.825038433074951,-7.0,55.9,-115.53342363352158,-123.19081549696938,-20.796016254033884,22.174346789454486,0.5,blob
9.96952199935913,-1.9,52.0,-127.59672536178903,-180.3490300730301,-23.386716890092064,34.44344900843987,0.5,blob
10.184087753295898,2.4,49.1,-169.56287148516287,-221.00186954746957,-31.713462113873536,41.72402136990198,0.5,blob
10.328211069107056,8.8,45.0,-201.91586646535586,-249.8762152058552,-38.0689862635017,46.95855991743169,0.5,blob
10.476802587509155,16.5,40.3,-241.14531320248136,-262.34453988380585,-45.596043950035956,48.64136083015433,0.5,blob
10.622844457626343,26.6,34.5,-263.1444535816129,-243.32395092447382,-49.22395521018516,43.867756864004576,0.5,blob
10.760025978088379,35.1,28.2,-303.16889482804834,-191.585568100908,-56.97025897336984,32.64619011188278,0.5,blob
10.901341438293457,38.9,19.5,-337.0597816382314,-97.93061926559022,-63.08456302829872,13.406120032733355,0.5,blob
11.057957649230957,41.6,10.0,-257.9388580648504,-87.45490252263369,-45.12635609770457,13.309323760981174,0.39159277081489563,template
11.208905220031738,41.6,5.1,-193.9102577421528,-79.59568663971186,-32.14895548515322,12.86370767566493,0.35760498046875,template
11.34313154220581,41.6,-0.7,-255.19166753239926,-1.862196315812696,-46.859097773818505,-3.2796583757363083,0.5,blob
11.48497200012207,41.6,-6.3,-286.7995838960595,50.06457239472172,-53.222064696910564,-12.637719433877342,0.5,blob
11.629616975784302,41.6,-13.6,-297.7197295324387,89.24197205656913,-54.79000861179185,-19.220005205480557,0.5,blob
11.786194562911987,41.6,-21.2,-280.31782419608516,116.8072818367699,-50.527883557842664,-23.474105185158614,0.5,blob
11.958447456359863,41.6,-28.5,-241.35658572745535,134.37473319390045,-42.3766970505701,-25.913506249851775,0.5,blob
12.101797103881836,41.6,-36.9,-230.03178072284595,144.91857657603532,-40.506294080520114,-27.308782713555388,0.5,blob
12.249413251876831,41.6,-43.7,-108.39565746984988,39.597074774422936,-14.970766449547497,-4.163972637901568,0.5,blob
12.418728113174438,41.6,-47.9,-61.70717735540245,92.58809860337487,-7.487838930848946,-16.74244000229101,0.5,blob
12.597994327545166,39.9,-49.8,29.190334718988424,117.05726409219369,9.570778339288173,-21.785860885648965,0.5,blob
12.768933057785034,36.1,-49.0,168.42371756734246,17.112221659925865,36.52128182119672,-0.5085837236825896,0.5,blob
12.947062253952026,33.7,-43.8,281.67541641877256,-50.12705592104817,56.96072224940744,12.203066895662683,0.5,blob
13.106660842895508,33.4,-33.0,320.9890206722022,12.042413651318725,62.11957246802783,-2.5188421129117966,0.5,blob
13.319298267364502,31.1,-23.4,308.56786343693136,55.952568873357166,57.405250996726416,-11.27429604595383,0.5,blob
13.461801290512085,27.5,-15.1,268.46911123400537,97.26916976768217,47.83389385301421,-19.55505058401485,0.5,blob
13.626950740814209,22.3,-7.4,223.32992230210357,98.7499603489934,38.574151898750465,-18.839571165233334,0.5,blob
13.77820372581482,16.7,-1.1,189.96444949636725,76.9624742268457,32.26569926431525,-13.662096360929771,0.5,blob
13.938555002212524,12.3,4.3,196.27689217263867,30.775608247449725,34.55211663480239,-4.000563860832388,0.5,blob
14.082544565200806,9.0,10.1,205.27997991221514,-28.29585463915771,36.86494160553284,7.917965396417911,0.5,blob
14.269685745239258,7.7,15.2,197.13198694293988,-94.86730551545253,35.21632241048614,20.27263252144876,0.5,blob
14.43861436843872,8.0,19.8,176.78579151291092,-127.63874858504414,31.07964247675315,25.550000263002083,0.5,blob
14.575470685958862,9.6,24.3,159.885764483392,-108.51518658027871,27.785926088589136,20.128768141978806,0.5,blob
14.72412657737732,11.4,29.0,165.17574691420486,-79.10987127718118,29.40899249535431,13.556382655872525,0.5,blob
14.879676103591919,12.3,33.6,203.9642354942332,-68.04641633016774,37.79719423172152,11.55913170341203,0.5,blob
15.047012329101562,12.3,37.8,209.9267530712516,-58.23017061460905,38.50684942204761,9.852053906345871,0.5,blob
15.222185134887695,11.8,44.3,113.35238949631355,-45.02461089949588,18.007188855630446,7.421657424139683,0.5,blob
15.37416410446167,11.9,47.9,-72.62094682739621,-54.640997084672335,-20.390090681526228,9.819646912912104,0.5,blob
15.510226964950562,13.6,46.7,-244.7786154378075,-100.61664810503703,-54.05030065810591,19.802866007907667,0.5,blob
15.659371852874756,17.7,41.0,-373.30610003457485,-157.27582126827406,-76.5074761154062,31.066946416916707,0.5,blob
15.81510305404663,26.7,30.3,-443.72396502247364,-180.10428382437814,-86.7999978229792,34.54389315514713,0.5,blob
15.976449489593506,36.4,17.3,-465.34557726460787,-98.86778448584579,-87.91375250380447,16.355027754958282,0.5,blob
16.136856079101562,41.6,4.6,-404.8496252219951,-7.56405991579976,-73.08240989043651,-2.1920201959789973,0.5,blob
16.294586658477783,41.6,-8.8,-295.35225639429683,68.58336105473018,-49.81794065312651,-16.523722596350606,0.5,blob
16.4473774433136,41.6,-14.9,-188.65396665629294,104.42918468557457,-28.81470885117791,-22.04880045238233,0.5,blob
16.589340686798096,41.6,-20.0,-96.02507832659046,129.12897004562348,-11.471882810663782,-25.729111741025108,0.5,blob
16.74156904220581,41.6,-22.7,-18.841300912283714,111.75883052965526,2.029111350298515,-20.779981323382398,0.5,blob
16.887691020965576,39.6,-23.0,3.1531544070155633,88.04323984427589,4.009734473531504,-15.359387471733912,0.5,blob
17.01896357536316,36.5,-22.6,25.149550364560127,63.70310589877931,7.0654114140710345,-10.286878485407156,0.5,blob
17.16746473312378,34.1,-21.6,36.82220773696406,43.332018834206565,8.270236050859745,-6.515859782850827,0.5,blob
17.31654715538025,32.0,-19.9,47.20943502902662,35.51581224223423,9.647596783807172,-5.48078485446892,0.5,blob
17.507764101028442,30.9,-18.8,53.611132768867265,33.76027795745222,10.373427130507194,-5.567330173755413,0.5,blob
17.65092158317566,29.8,-17.2,70.72223629976372,17.394180672343964,13.670926615360766,-2.296922233617726,0.5,blob
17.796276092529297,28.8,-15.6,24.094453594846414,68.88121743702357,3.1849548467935915,-13.745906963204174,0.5,blob
17.935508966445923,27.2,-14.6,-11.813605163349848,100.42279133406532,-4.010884063566708,-19.87655330949489,0.5,blob
18.080244779586792,24.5,-14.8,-52.30384335617737,101.14981436714248,-11.775263084618908,-19.127188057419836,0.5,blob
18.2247371673584,22.6,-16.0,-78.09749818151522,95.84737933864267,-16.150736364375135,-17.52468752877241,0.5,blob
18.353472232818604,20.5,-18.3,-91.53837381798485,89.42579657011777,-18.066491159193774,-15.979304422021121,0.5,blob
18.503933429718018,18.8,-21.2,-74.02494298169017,95.40176777057655,-13.55876886009043,-17.309089185201124,0.5,blob
18.66576862335205,17.0,-23.3,-51.26621293809865,92.11114905087481,-8.66366419569488,-16.544351574652154,0.5,blob
18.82754111289978,15.1,-24.8,-29.12303840976415,84.1972468830686,-4.297435251269218,-14.891318783470835,0.5,blob
18.96239161491394,13.2,-25.7,-5.804974966346663,70.12821047399456,0.27039917390449375,-11.967838326690874,0.5,blob
19.092623233795166,11.9,-25.8,10.401766271874635,53.80833680809644,3.130716873041957,-8.730044028820531,0.5,blob
19.222710132598877,10.1,-25.5,22.336148076718473,37.95041892526274,5.0871610397337195,-5.742712207449126,0.5,blob
19.36828303337097,9.2,-24.9,28.693496249867053,20.64277230142079,5.895531957627774,-2.57598202319424,0.5,blob
19.504348278045654,8.3,-24.1,31.250772562413545,5.717801995923537,6.063698442402768,0.0902443708177203,0.5,blob
19.65674376487732,7.9,-23.0,31.513002165568878,-8.35842870264969,5.879726941048603,2.527381283110677,0.5,blob
19.81213116645813,7.9,-22.1,22.933451407619714,-21.882978656722287,3.9352643335045197,4.887140154560229,0.5,blob
19.954142332077026,8.3,-21.4,-1.5432565850471747,-49.3989361268695,-1.256533384132022,10.336821395541946,0.5,blob
20.115074396133423,9.7,-21.3,-3.6281167802806067,-44.884308482465144,-1.2278371803859223,8.663903861689787,0.5,blob
20.267006397247314,11.1,-21.6,-4.283275907182315,-36.87480051360234,-1.1006025755747746,6.668925666249201,0.5,blob
20.4335298538208,12.1,-21.7,-4.009129339668561,-25.193620333841523,-0.898916390074695,4.202671059601885,0.5,blob
20.579363584518433,13.2,-21.9,-19.405934070784497,-31.07585321699696,-4.130541442817812,5.632308101893135,0.5,blob
20.724872827529907,14.2,-22.4,-10.863857146009991,-13.19930459104802,-2.0016717485318103,1.7839610077094559,0.5,blob
20.86635684967041,14.5,-22.7,-8.8115071449065,-2.8045479841812266,-1.5576405783105347,-0.15550770724656338,0.5,blob
